28	罗西奥·马内罗	CMN_NW_001278_20130306_F00010QAW:305-311
29	文斯·凯布尔	CMN_NW_001278_20130719_F00010BWS:475-480
30	杰克逊·马丁内斯中	CMN_NW_001278_20131127_F0001125I:568-576
31	大卫·斯巴克斯	CMN_NW_001278_20130727_F00011F3J:315-321
32	穆瓦纳·姆普图	CMN_NW_001278_20131230_F00010V32:287-293
33	马蒂亚斯·希格丝	CMN_NW_001278_20130112_F000108E6:323-330
34	哈桑·沙特里	CMN_NW_001278_20130215_F000115XY:291-296
35	穆萨·辛科·库利巴利	CMN_NW_001278_20130802_F000119TY:359-368
36	易卜拉欣·凯塔	CMN_NW_001278_20130802_F000119TY:403-409
37	苏迈拉·西塞	CMN_NW_001278_20130802_F000119TY:443-448
38	马内·登贝莱	CMN_NW_001278_20130802_F000119TY:464-469
39	杰里米·亨特	CMN_NW_001278_20130812_F00011CIA:212-217
40	若昂·阿维兰热	CMN_NW_001278_20130608_F00010OIF:510-516
41	尼科斯·阿纳斯塔夏	CMN_NW_001278_20130225_F00010VGH:243-251
42	斯塔夫罗斯·马拉斯	CMN_NW_001278_20130225_F00010VGH:324-332
43	塔麦尔·塔希佩纳尔	CMN_NW_001278_20130623_F00011EUD:225-233
44	丹尼尔·拉塞尔	CMN_NW_001278_20130516_F00011EJW:224-230
45	库尔特·坎贝尔	CMN_NW_001278_20130516_F00011EJW:263-269
46	理查德·安德森	CMN_NW_001278_20130928_F00011FGW:607-613
47	安东尼奥·古特雷斯	CMN_NW_001278_20130315_F0001036I:497-505
48	雷纳托·索利杜姆	CMN_NW_001278_20131015_F000109WV:399-406
49	克劳斯·施瓦布	CMN_NW_001278_20130127_F00010XZ6:339-345
50	乔治·索罗斯	CMN_NW_001278_20130127_F00010XZ6:612-617
51	比尔·盖茨	CMN_NW_001278_20130127_F00010XZ6:619-623
52	穆罕默德·卡马鲁扎曼	CMN_NW_001278_20130509_F00010J2Z:257-266
53	侯赛因·萨义迪	CMN_NW_001278_20130509_F00010J2Z:380-386
54	卡德尔·毛拉	CMN_NW_001278_20130509_F00010J2Z:441-446
55	卡拉姆·阿扎德	CMN_NW_001278_20130509_F00010J2Z:463-469
56	安东尼奥·古特雷斯	CMN_NW_001278_20130316_F000110US:248-256
57	马克·卡尼	CMN_NW_001278_20130829_F00010P2D:436-440
58	埃里克·霍尔德	CMN_NW_001278_20130726_F00010Z7U:556-562
59	保罗·本托	CMN_NW_001278_20130527_F000119W6:225-229
60	安德列·马丁斯	CMN_NW_001278_20130527_F000119W6:655-661
61	法比奥·科恩特朗	CMN_NW_001278_20130527_F000119W6:782-789
62	劳尔·梅雷拉斯	CMN_NW_001278_20130527_F000119W6:866-872
63	霍普·哈特曼	CMN_NW_001278_20131111_F0001100H:224-229
64	吉米·基梅尔	CMN_NW_001278_20131111_F0001100H:332-337
65	吉米·基梅尔	CMN_NW_001278_20131111_F0001100H:332-337
66	艾哈迈德·阿里	CMN_NW_001278_20131229_F00010NEX:330-336
67	穆罕默德·易卜拉欣	CMN_NW_001278_20130203_F00011DT4:373-381
68	约翰·里德	CMN_NW_001278_20130502_F000113XQ:328-332
69	桑德拉·皮亚纳尔托	CMN_NW_001278_20130808_F00010ELW:426-434
70	查尔斯·埃文斯	CMN_NW_001278_20130808_F00010ELW:500-506
71	高和格瑞斯·贝尔	CMN_NW_001278_20130921_F000104LO:378-385
72	克里斯·霍伊	CMN_NW_001278_20130418_F0001062S:201-206
73	巴沙尔·阿萨德	CMN_NW_001278_20131006_F00010UH5:231-237
74	姆波·帕克斯	CMN_NW_001278_20131021_F000109YD:452-457
75	拉伊拉·奥廷加	CMN_NW_001278_20130307_F00011GRT:228-234
76	卡隆佐·穆西约卡	CMN_NW_001278_20130307_F00011GRT:312-319
77	乌胡鲁·肯雅塔	CMN_NW_001278_20130307_F00011GRT:670-676
78	约翰·贝尔德	CMN_NW_001278_20130911_F000109NF:207-212
79	亚历山大·涅夫斯基	CMN_NW_001278_20131223_F00011309:226-234
80	爱德华·斯诺登	CMN_NW_001278_20130625_F00010TQL:233-239
81	杰伊·卡尼	CMN_NW_001278_20130625_F00010TQL:400-404
82	安东尼奥·古特雷斯	CMN_NW_001278_20130608_F00010UR7:588-596
83	阿列克谢·米勒	CMN_NW_001278_20131116_F000104ZS:380-386
84	希拉里·克林顿	CMN_NW_001278_20130103_F00010PZ3:110-116
85	希拉里·克林顿	CMN_NW_001278_20130103_F00010PZ3:168-174
86	菲利普·莱因斯	CMN_NW_001278_20130103_F00010PZ3:208-214
87	希拉里·克林顿	CMN_NW_001278_20130103_F00010PZ3:227-233
88	希拉里·克林顿	CMN_NW_001278_20130103_F00010PZ3:267-273
89	希拉里·克林顿	CMN_NW_001278_20130103_F00010PZ3:317-323
90	比尔·克林顿	CMN_NW_001278_20130103_F00010PZ3:361-366
91	希拉里·克林顿	CMN_NW_001278_20130103_F00010PZ3:401-407
92	希拉里·克林顿	CMN_NW_001278_20130103_F00010PZ3:401-407
93	希拉里·克林顿	CMN_NW_001278_20130103_F00010PZ3:488-494
94	希拉里·克林顿	CMN_NW_001278_20130103_F00010PZ3:569-575
95	约翰·克里	CMN_NW_001278_20130103_F00010PZ3:621-625
96	艾丽斯·恩格瑞齐	CMN_NW_001278_20130928_F00010K36:626-633
97	贝里克·伯利	CMN_NW_001278_20130906_F00010UA3:342-347
98	克里斯·林德	CMN_NW_001278_20130906_F00010UA3:768-773
99	埃莫马利·拉赫蒙	CMN_NW_001278_20130510_F00010TE5:218-225
100	奥斯卡·德拉伦塔	CMN_NW_001278_20131109_F00011IJU:343-350
101	奥斯卡·德拉伦塔	CMN_NW_001278_20131109_F00011IJU:510-517
102	沃尔特·迪斯尼	CMN_NW_001278_20131109_F00011IJU:905-911
103	马克·布里格斯	CMN_NW_001278_20131109_F00011IJU:947-953
104	丹尼尔·肖利	CMN_NW_001278_20130403_F000108IG:233-238
105	圣地亚哥·马尔托雷利	CMN_NW_001278_20130403_F000108IG:433-442
106	比尔·理查森	CMN_NW_001278_20130107_F00010V55:204-209
107	埃里克·施密特	CMN_NW_001278_20130107_F00010V55:220-226
108	维多利亚·纽兰	CMN_NW_001278_20130107_F00010V55:537-543
109	泰格·伍兹	CMN_NW_001278_20130213_F00010NP6:526-530
110	尤里·乌沙科夫	CMN_NW_001278_20130511_F0001198B:214-220
111	季马·比兰	CMN_NW_001278_20131124_F00010XIE:391-395
112	梅德韦杰娃·叶普盖尼娅	CMN_NW_001278_20131124_F00010XIE:435-445
113	西迪·比什尔区	CMN_NW_001278_20131109_F000115BL:564-570
114	加利卜·迈阿比莱	CMN_NW_001278_20130916_F00011I53:327-334
115	拉差诺·因达	CMN_NW_001278_20131024_F00010KRI:335-340
116	理查德·贝文	CMN_NW_001278_20130321_F00010QGT:361-366
117	马克·休斯	CMN_NW_001278_20130321_F00010QGT:523-527
118	兰德尔·多诺霍	CMN_NW_001278_20130703_F00010BSH:705-711
119	代纽斯·帕瓦尔基斯	CMN_NW_001278_20130710_F000106O3:209-217
120	马赫迪·加拉维	CMN_NW_001278_20130426_F00010SRI:288-294
121	卡拉·塔帕镇	CMN_NW_001278_20130426_F00010SRI:499-504
122	拉希姆·比艾吉	CMN_NW_001278_20130426_F00010SRI:512-518
123	古斯·波耶特	CMN_NW_001278_20131008_F00010MT4:217-222
124	艾利斯·绍特	CMN_NW_001278_20131008_F00010MT4:462-467
125	凯文·波尔	CMN_NW_001278_20131008_F00010MT4:484-488
126	马克·艾伦	CMN_NW_001278_20130226_F00010DFZ:236-240
127	瑞恩·戴成功	CMN_NW_001278_20130226_F00010DFZ:249-254
128	安德鲁·希金森	CMN_NW_001278_20130226_F00010DFZ:282-288
129	马克·艾伦	CMN_NW_001278_20130226_F00010DFZ:316-320
130	相比瑞恩·戴明显	CMN_NW_001278_20130226_F00010DFZ:396-403
131	瑞恩·戴前	CMN_NW_001278_20130226_F00010DFZ:419-423
132	肖恩·墨菲	CMN_NW_001278_20130226_F00010DFZ:729-733
133	伊安·伯恩斯	CMN_NW_001278_20130226_F00010DFZ:749-754
134	萨利赫·穆罕默德	CMN_NW_001278_20130226_F00010DFZ:762-769
135	穆罕默德·纳希德	CMN_NW_001278_20130214_F00010L1X:486-493
136	胡安娜·德尔加多	CMN_NW_001278_20130222_F00010VFZ:877-884
137	蒂姆·罗伊斯	CMN_NW_001278_20130327_F00010VOZ:349-354
138	马克·恩格伦	CMN_NW_001278_20130327_F00010VOZ:417-422
139	特里·莱克	CMN_NW_001278_20130327_F00010VOZ:567-571
140	黛安·克雷格	CMN_NW_001278_20130327_F00010VOZ:800-805
141	朱利恩·格劳特	CMN_NW_001278_20130815_F00010XK6:367-373
142	布鲁诺·伊克西尔	CMN_NW_001278_20130815_F00010XK6:489-496
143	伊莎贝拉·托比阿斯	CMN_NW_001278_20131212_F000115J8:222-230
144	加桑·希托	CMN_NW_001278_20130319_F00010VN8:236-240
145	哈立德·萨利赫	CMN_NW_001278_20130319_F00010VN8:284-290
146	加桑·希托	CMN_NW_001278_20130319_F00010VN8:381-385
147	数据·西甲·战报	CMN_NW_001278_20130305_F00010Q7K:102-109
148	数据·西甲·战报	CMN_NW_001278_20130305_F00010Q7K:177-184
149	卢卡·帕尔米塔诺	CMN_NW_001278_20130929_F00010K3S:324-331
150	阿尔贝特·比达尔奖	CMN_NW_001278_20130708_F00010GZE:290-298
151	特奥多尔·尼豪斯	CMN_NW_001278_20130708_F00010GZE:403-410
152	玛格丽特·汉伯格	CMN_NW_001278_20131108_F000105R7:681-688
153	丹尼尔·菲尔	CMN_NW_001278_20131221_F000102MX:538-543
154	马竞主帅迭·西蒙赛	CMN_NW_001278_20130408_F00011BMT:452-460
155	扎耶德·阿勒纳哈扬	CMN_NW_001278_20131114_F00010UR6:286-294
156	扎耶德·阿勒纳哈扬	CMN_NW_001278_20131114_F00010UR6:494-502
157	警官桑德拉·格伦迪宁	CMN_NW_001278_20130710_F000106OK:448-457
158	柯蒂斯·罗宾逊	CMN_NW_001278_20130710_F000106OK:660-666
159	维多利亚·科莫娃	CMN_NW_001278_20130411_F00010O2P:259-266
160	瓦莲京娜·罗季奥年科	CMN_NW_001278_20130411_F00010O2P:295-304
161	内森·盖伊	CMN_NW_001278_20131212_F00011IO8:239-243
162	奈凯·凯耶	CMN_NW_001278_20131212_F00011IO8:251-255
163	哈维·马丁内兹	CMN_NW_001278_20130905_F00010JXC:203-209
164	马里奥·格茨	CMN_NW_001278_20130905_F00010JXC:425-430
165	哈维·马丁内兹	CMN_NW_001278_20130905_F00010JXC:465-471
166	托马斯·穆勒	CMN_NW_001278_20130905_F00010JXC:629-634
167	穆罕默德·哈米利	CMN_NW_001278_20130106_F00010XTD:253-260
168	锋瓦茨拉夫·卡德莱茨	CMN_NW_001278_20130920_F00010CD9:357-366
169	马尔科·鲁斯	CMN_NW_001278_20130920_F00010CD9:385-390
170	康斯坦特·贾克帕锦上	CMN_NW_001278_20130920_F00010CD9:424-433
171	阿德米尔·穆罕默迪	CMN_NW_001278_20130920_F00010CD9:528-536
172	拉季斯拉夫·卡利特文	CMN_NW_001278_20130920_F00010CD9:552-561
173	吉尔·雅各布	CMN_NW_001278_20130206_F00010FWD:306-311
174	托尼奥·博格	CMN_NW_001278_20130219_F00010Q8R:509-514
175	保罗·瑞安	CMN_NW_001278_20131213_F000107DK:291-295
176	帕蒂·默里	CMN_NW_001278_20131213_F000107DK:307-311
177	科尼·塔普	CMN_NW_001278_20130829_F00010ZGP:347-351
178	米格尔·布斯塔曼特	CMN_NW_001278_20130719_F00011CD6:212-220
179	威尔逊·基普桑	CMN_NW_001278_20130929_F000112C5:232-238
180	佩贾·斯托贾科维	CMN_NW_001278_20130308_F000110SP:485-492
181	玛雅·摩尔	CMN_NW_001278_20130308_F000110SP:502-506
182	德尼·萨苏·恩格索	CMN_NW_001278_20130814_F00010H7Y:356-364
183	约翰·克里	CMN_NW_001278_20130613_F0001090P:290-294
184	自伍德罗·威尔逊	CMN_NW_001278_20131130_F00010549:511-518
185	科技·考古	CMN_NW_001278_20130115_F000115RB:733-737
186	阿里·哈梅内伊	CMN_NW_001278_20130829_F00010JV1:538-544
187	马苏德·贾扎耶里	CMN_NW_001278_20130829_F00010JV1:589-596
188	玛蒂娜·穆勒	CMN_NW_001278_20131004_F00010HL4:455-460
189	威廉·杜德利	CMN_NW_001278_20131119_F00011FYY:274-279
190	塔马斯·托斯	CMN_NW_001278_20130721_F00010M8F:513-518
191	马丁·卡普拉斯	CMN_NW_001278_20131009_F000112FH:250-256
192	迈克尔·莱维特	CMN_NW_001278_20131009_F000112FH:258-264
193	斯塔凡·诺尔马克	CMN_NW_001278_20131009_F000112FH:314-321
194	莎伦·史密斯·约翰斯	CMN_NW_001278_20131106_F000112NN:445-454
195	艾力更·依明	CMN_NW_001278_20130902_F00010MJB:785-790
196	艾力更·依明	CMN_NW_001278_20130725_F000106RZ:101-106
197	艾力更·依明	CMN_NW_001278_20130725_F000106RZ:160-165
198	艾力更·依明	CMN_NW_001278_20130725_F000106RZ:202-207
199	阿卜杜勒·阿齐兹	CMN_NW_001278_20130506_F00010TD2:298-305
200	安德鲁斯·诺塞斯	CMN_NW_001278_20131129_F00010PQV:228-235
201	约翰·威尔森	CMN_NW_001278_20130410_F000103DG:207-212
202	维塔利·穆特科	CMN_NW_001278_20130518_F000108UK:198-204
203	理查德·费希尔	CMN_NW_001278_20130806_F00010EL0:404-410
204	马克斯·施梅林体育	CMN_NW_001278_20130914_F00010HFS:269-277
205	哈立德·拉赫曼	CMN_NW_001278_20130521_F00011BY4:341-347
206	穆沙希德·侯赛因·赛义德	CMN_NW_001278_20130521_F00011BY4:472-483
207	哈比布拉·基利	CMN_NW_001278_20130908_F000117GL:301-307
208	迪翁昆达·特拉奥雷	CMN_NW_001278_20130710_F00011HNM:210-218
209	吉娜·麦卡锡	CMN_NW_001278_20131206_F0001107N:222-227
210	丽塔·马卡劳	CMN_NW_001278_20130801_F00010OW0:219-224
211	赛德克·巴莱	CMN_NW_001278_20130619_F00010GUT:749-754
212	约翰·克里	CMN_NW_001278_20130205_F00010FW9:224-228
213	希拉里·克林顿	CMN_NW_001278_20130205_F00010FW9:379-385
214	穆萨·库利巴利	CMN_NW_001278_20130112_F0001134N:299-305
215	科利奥·科列夫	CMN_NW_001278_20130128_F000110K7:505-511
216	巴龙·加瓦伊	CMN_NW_001278_20130704_F000102B1:428-433
217	弗德里克·恩格尔	CMN_NW_001278_20130704_F000102B1:682-689
218	瓦莱里娅·斯卡菲达	CMN_NW_001278_20130507_F00010DZ0:341-349
219	塞西莉亚·马尔姆斯特	CMN_NW_001278_20130807_F00010RGQ:213-222
220	爱德华·斯诺登	CMN_NW_001278_20130708_F000106NW:249-255
221	迈克尔·斯彭斯	CMN_NW_001278_20130523_F00010E3T:820-826
222	维克多·霍特尔	CMN_NW_001278_20130821_F000114PF:401-407
223	保罗·博尔赫斯	CMN_NW_001278_20131029_F00010XBG:268-274
224	帕特里西亚·莫塔	CMN_NW_001278_20131029_F00010XBG:350-357
225	雷伊那多·洛伦索和格	CMN_NW_001278_20131029_F00010XBG:359-368
226	劳利亚·科埃略	CMN_NW_001278_20131029_F00010XBG:369-375
227	吉赛尔·邦辰	CMN_NW_001278_20131029_F00010XBG:423-428
228	马丁·萨巴泰拉	CMN_NW_001278_20131030_F00010XBR:308-314
229	亚历山大·茹科夫	CMN_NW_001278_20131230_F00010XRY:235-242
230	阿卜杜拉·曼纳	CMN_NW_001278_20130205_F00011B7W:269-275
231	杰弗森·蒙特罗	CMN_NW_001278_20131012_F00011AD2:277-283
232	约尔格·乌尔里希	CMN_NW_001278_20130929_F00010JQW:589-596
233	克里斯多夫·杜比	CMN_NW_001278_20130409_F000116C4:299-306
234	哈桑·马扎乌赫	CMN_NW_001278_20130103_F000105CC:314-320
235	卡西姆·萨尔汉	CMN_NW_001278_20130103_F000105CC:322-328
236	艾查图·明达	CMN_NW_001278_20130103_F000105CC:431-436
237	马蒂弗日·莱纳尔契奇	CMN_NW_001278_20130422_F00011930:221-230
238	德米特里·佩斯科夫	CMN_NW_001278_20130110_F00011B1R:307-315
239	伊戈尔·切斯金	CMN_NW_001278_20130110_F00011B1R:362-368
240	纳尔逊·曼德拉	CMN_NW_001278_20130718_F00011F0T:249-255
241	纳尔逊·曼德拉	CMN_NW_001278_20130718_F00011F0T:249-255
242	纳尔逊·曼德拉	CMN_NW_001278_20130718_F00011F0T:698-704
243	奥利弗·斯通	CMN_NW_001278_20130615_F00010GU9:247-252
244	奥利弗·斯通	CMN_NW_001278_20130615_F00010GU9:400-405
245	汤姆·霍伯	CMN_NW_001278_20130615_F00010GU9:721-725
246	斯坦尼鲁姆·杰鲁姆水电	CMN_NW_001278_20131211_F00010FIX:625-635
247	鲁加雷·贡博	CMN_NW_001278_20130802_F00010JOQ:233-238
248	罗伯特·穆加贝	CMN_NW_001278_20130802_F00010JOQ:265-271
249	摩根·茨万吉拉伊	CMN_NW_001278_20130802_F00010JOQ:367-374
250	奥卢塞贡·奥巴桑乔	CMN_NW_001278_20130802_F00010JOQ:596-604
251	米夏埃尔·贝雷尔	CMN_NW_001278_20130713_F00010Z4R:273-280
252	贝诺瓦·帕雷	CMN_NW_001278_20130713_F00010Z4R:355-360
253	托马斯·哈斯	CMN_NW_001278_20130713_F00010Z4R:392-397
254	菲利普·科尔施赖贝	CMN_NW_001278_20130713_F00010Z4R:428-436
255	朱马·乌斯塔	CMN_NW_001278_20130308_F00010L7W:290-295
256	朱马·乌斯塔	CMN_NW_001278_20130308_F00010L7W:427-432
257	朱马·乌斯塔	CMN_NW_001278_20130308_F00010L7W:583-588
258	帕巴拉·格列朗杰	CMN_NW_001278_20130312_F00010QEE:423-430
259	卡尔·伊坎	CMN_NW_001278_20131119_F0001050K:463-467
260	珍妮特·耶伦	CMN_NW_001278_20131119_F0001050K:539-544
261	阿卜杜拉赫·阿弗哲	CMN_NW_001278_20130821_F00010JTO:233-241
262	艾力更·依明	CMN_NW_001278_20131219_F00010XPL:301-306
263	苏阿特·克勒奇	CMN_NW_001278_20130301_F00010Q17:314-320
264	鲍勃·特拉维斯	CMN_NW_001278_20130222_F00011GNM:394-400
265	杰弗里·戴奇	CMN_NW_001278_20130305_F00010VIZ:274-279
266	穆罕默德·法拉赫	CMN_NW_001278_20131217_F0001187C:285-292
267	罗马诺·普罗迪	CMN_NW_001278_20130118_F00010V89:255-261
268	迭戈·马拉多纳	CMN_NW_001278_20130709_F00011705:220-226
269	查尔斯·埃文斯	CMN_NW_001278_20131120_F000106AW:314-320
270	珍妮特·耶伦	CMN_NW_001278_20131120_F000106AW:375-380
271	桑德拉·布洛克	CMN_NW_001278_20131007_F000104P5:229-235
272	乔治·克鲁尼	CMN_NW_001278_20131007_F000104P5:239-244
273	阿方索·卡隆	CMN_NW_001278_20131007_F000104P5:344-349
274	布拉德·福尔曼	CMN_NW_001278_20131007_F000104P5:762-768
275	贾斯汀·廷伯莱克	CMN_NW_001278_20131007_F000104P5:786-793
276	罗恩·霍华德	CMN_NW_001278_20131007_F000104P5:961-966
277	何塞·曼努埃尔·索里亚	CMN_NW_001278_20130911_F00010EVX:221-231
278	尼瓦塔隆·汶颂派	CMN_NW_001278_20130906_F00010ZJN:357-364
279	杰尼索夫·安德烈·伊万诺维奇	CMN_NW_001278_20130906_F00010ZJN:397-410
280	内莉·克勒斯	CMN_NW_001278_20130517_F000101H1:395-400
281	内莉·克勒斯	CMN_NW_001278_20130517_F000101H1:551-556
282	数据·西甲·战报	CMN_NW_001278_20130317_F00010B09:102-109
283	数据·西甲·战报	CMN_NW_001278_20130317_F00010B09:176-183
284	安迪·默里	CMN_NW_001278_20130709_F0001022I:514-518
285	布拉德利·威金斯	CMN_NW_001278_20130709_F0001022I:562-569
286	安迪·默里	CMN_NW_001278_20130709_F0001022I:576-580
287	罗梅尔·费尔南德斯	CMN_NW_001278_20130207_F000118IO:323-331
288	路易斯·恩里克斯	CMN_NW_001278_20130207_F000118IO:367-374
289	阿尔瓦罗·萨博里奥	CMN_NW_001278_20130207_F000118IO:534-542
290	布莱恩·路易斯	CMN_NW_001278_20130207_F000118IO:628-634
291	毛里西奥·马克里	CMN_NW_001278_20130806_F00010C1H:623-630
292	大卫·卡普兰	CMN_NW_001278_20130806_F00010C1H:697-702
293	乔纳森·洛尼斯	CMN_NW_001278_20131120_F0001103B:762-768
294	南希·伯索尔	CMN_NW_001278_20131231_F00011DK3:307-312
295	克莱·洛厄里	CMN_NW_001278_20131231_F00011DK3:331-336
296	理查德·肯尼迪	CMN_NW_001278_20131016_F000110G8:515-521
297	路易斯·布朗	CMN_NW_001278_20131016_F000110G8:620-625
298	罗伯特·爱德华兹	CMN_NW_001278_20131016_F000110G8:728-735
299	巴沙尔·阿萨德	CMN_NW_001278_20131022_F00010K9C:216-222
300	法布里斯·布利叶	CMN_NW_001278_20130426_F00011EEE:237-244
301	法布里斯·布利叶	CMN_NW_001278_20130426_F00011EEE:315-322
302	维克托·邦达列夫	CMN_NW_001278_20130411_F00010DRJ:199-206
303	凯尔西·阿瑟顿	CMN_NW_001278_20131206_F00010560:314-320
304	乌戈·拉斐尔·查韦斯·弗里亚斯	CMN_NW_001278_20130306_F00010SXG:242-256
305	阿布·鲁代纳	CMN_NW_001278_20131219_F00010NCE:227-232
306	辛德兹·曼德拉	CMN_NW_001278_20130810_F00010JR4:438-444
307	阿布·扎伊德	CMN_NW_001278_20130301_F00010QB4:244-249
308	阿布·扎伊德	CMN_NW_001278_20130301_F00010QB4:284-289
309	阿布·扎伊德属	CMN_NW_001278_20130301_F00010QB4:348-354
310	艾曼·扎瓦希里	CMN_NW_001278_20130301_F00010QB4:375-381
311	穆瓦兹·哈提卜	CMN_NW_001278_20130327_F00010G9D:249-255
312	约翰·克里	CMN_NW_001278_20130327_F00010G9D:559-563
313	哈桑·鲁哈尼	CMN_NW_001278_20130906_F0001125J:246-251
314	穆罕默德·贾瓦德·扎里夫	CMN_NW_001278_20130906_F0001125J:364-375
315	阿巴斯·阿拉格希	CMN_NW_001278_20130906_F0001125J:397-404
316	肖卡特·阿齐兹	CMN_NW_001278_20130924_F0001077O:223-229
317	詹姆斯·沃尔芬森	CMN_NW_001278_20130924_F0001077O:238-245
318	尤罕·布雷克	CMN_NW_001278_20130425_F00010YKN:320-325
319	杰森·理查德森	CMN_NW_001278_20130425_F00010YKN:409-415
320	格雷格·卢瑟福德	CMN_NW_001278_20130425_F00010YKN:471-478
321	马赛里特·德法尔	CMN_NW_001278_20130425_F00010YKN:507-514
322	尤罕·布雷克	CMN_NW_001278_20130425_F00010YKN:557-562
323	纳西尔·艾萨姆·扎希德	CMN_NW_001278_20130307_F00010QBI:416-426
324	沙基鲁拉·贾恩	CMN_NW_001278_20130307_F00010QBI:428-434
325	拉苏尔·巴赫什·帕利乔	CMN_NW_001278_20130307_F00010QBI:444-454
326	阿列克谢·普什科夫	CMN_NW_001278_20130215_F000100QM:466-474
327	巴沙尔·阿萨德	CMN_NW_001278_20130215_F000100QM:491-497
328	坎培·西沙旺	CMN_NW_001278_20131202_F00011IQO:554-559
329	皮特·蒙德里安	CMN_NW_001278_20130801_F000111VM:483-489
330	芭芭拉·伦敦	CMN_NW_001278_20130801_F000111VM:786-791
331	大卫·奥利弗	CMN_NW_001278_20130517_F000108U3:834-839
332	索伦·勒比	CMN_NW_001278_20130112_F00011DMT:360-364
333	格雷厄姆·艾利森	CMN_NW_001278_20131101_F00011FUT:237-244
334	默罕默德·阿卜杜勒拉	CMN_NW_001278_20130127_F00010XZ2:592-601
335	亚历山大·马德隆	CMN_NW_001278_20130127_F00010XZ2:650-657
336	凯文·福特	CMN_NW_001278_20130220_F0001030Q:422-426
337	乔希·拜尔利	CMN_NW_001278_20130220_F0001030Q:463-468
338	阿列克谢·佐洛图欣	CMN_NW_001278_20130814_F00010HJK:248-256
339	代表蒂姆·萨顿	CMN_NW_001278_20131024_F00010ZVZ:236-242
340	弗朗西斯·克里克	CMN_NW_001278_20130412_F00011BNT:205-212
341	詹姆斯·沃森	CMN_NW_001278_20130412_F00011BNT:403-408
342	弗朗西斯·克里克研究	CMN_NW_001278_20130412_F00011BNT:577-586
343	奥格·尼尔斯·玻尔	CMN_NW_001278_20130412_F00011BNT:755-763
344	哈桑·鲁哈尼	CMN_NW_001278_20130906_F00010HDW:540-545
345	穆罕默德·贾瓦德·扎里夫	CMN_NW_001278_20130906_F00010HDW:617-628
346	易卜拉欣·凯塔	CMN_NW_001278_20130906_F00010HDW:914-920
347	奥马尔·塔特姆	CMN_NW_001278_20130906_F00010HDW:931-937
348	阿扎姆·塔里克	CMN_NW_001278_20131102_F00011GYW:230-236
349	哈基穆拉·马哈苏德	CMN_NW_001278_20131102_F00011GYW:251-259
350	乔杜里·尼萨尔·阿里汗	CMN_NW_001278_20131102_F00011GYW:559-569
351	维维亚娜·雷丁	CMN_NW_001278_20130620_F00010YYE:268-274
352	埃里克·霍尔德	CMN_NW_001278_20130620_F00010YYE:430-436
353	韦罗妮克·马蒂厄	CMN_NW_001278_20130620_F00010YYE:576-583
354	比吉特·西佩尔	CMN_NW_001278_20130620_F00010YYE:644-650
355	巴沙尔·阿萨德	CMN_NW_001278_20130530_F00010TK2:298-304
356	卢埃·萨菲	CMN_NW_001278_20130530_F00010TK2:456-460
357	拉斐尔·龙卡略洛	CMN_NW_001278_20130418_F000100UK:238-245
358	萨夫万·阿卡什	CMN_NW_001278_20130416_F0001025R:311-317
359	拉贾·纳赛尔	CMN_NW_001278_20130416_F0001025R:414-419
